location_name,asset_type,timestamp,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,winddirection_10m,precipitation
Tumkur,solar,2025-01-15T12:00,26.3,100,701.0,16.2,92,0.0
Tumkur,solar,2025-01-15T13:00,25.6,100,412.0,16.0,101,0.0
Tumkur,solar,2025-01-15T14:00,25.5,100,289.0,15.5,100,0.0
Tumkur,solar,2025-01-15T15:00,25.4,100,374.0,16.9,99,0.0
Tumkur,solar,2025-01-15T16:00,24.5,79,290.0,16.6,99,0.0
Tumkur,solar,2025-01-15T17:00,23.3,4,183.0,12.7,97,0.0
Tumkur,solar,2025-01-15T18:00,21.8,88,28.0,12.5,102,0.0
Tumkur,solar,2025-01-15T19:00,21.2,52,0.0,11.0,87,0.0
Tumkur,solar,2025-01-15T20:00,20.7,61,0.0,11.6,62,0.4
Tumkur,solar,2025-01-15T21:00,20.5,97,0.0,14.2,81,0.0
Tumkur,solar,2025-01-15T22:00,20.0,80,0.0,10.8,85,0.0
Tumkur,solar,2025-01-15T23:00,19.6,91,0.0,12.8,93,0.0
Tumkur,solar,2025-01-16T00:00,19.1,83,0.0,13.6,96,0.0
Tumkur,solar,2025-01-16T01:00,18.3,6,0.0,13.3,89,0.0
Tumkur,solar,2025-01-16T02:00,17.4,15,0.0,13.3,87,0.0
Tumkur,solar,2025-01-16T03:00,16.8,9,0.0,12.9,84,0.0
Tumkur,solar,2025-01-16T04:00,16.3,8,0.0,12.5,83,0.0
Tumkur,solar,2025-01-16T05:00,15.9,14,0.0,12.3,86,0.0
Tumkur,solar,2025-01-16T06:00,16.1,6,0.0,13.7,87,0.0
Tumkur,solar,2025-01-16T07:00,16.6,14,25.0,15.1,89,0.0
Tumkur,solar,2025-01-16T08:00,18.8,64,192.0,14.1,92,0.0
Tumkur,solar,2025-01-16T09:00,21.1,4,416.0,14.2,97,0.0
Tumkur,solar,2025-01-16T10:00,23.3,0,618.0,14.9,98,0.0
Tumkur,solar,2025-01-16T11:00,25.1,0,768.0,15.0,93,0.0
Tumkur,solar,2025-01-16T12:00,26.4,0,849.0,14.6,91,0.0
Tumkur,solar,2025-01-16T13:00,27.0,1,849.0,13.5,92,0.0
Tumkur,solar,2025-01-16T14:00,27.3,4,776.0,13.2,87,0.0
Tumkur,solar,2025-01-16T15:00,27.5,10,631.0,12.6,88,0.0
Tumkur,solar,2025-01-16T16:00,27.1,11,417.0,12.5,110,0.0
Tumkur,solar,2025-01-16T17:00,25.9,22,200.0,13.4,127,0.0
Tumkur,solar,2025-01-16T18:00,23.0,5,30.0,10.6,120,0.0
Tumkur,solar,2025-01-16T19:00,21.7,9,0.0,8.7,104,0.0
Tumkur,solar,2025-01-16T20:00,20.6,2,0.0,8.0,85,0.0
Tumkur,solar,2025-01-16T21:00,20.0,0,0.0,10.9,97,0.0
Tumkur,solar,2025-01-16T22:00,19.4,1,0.0,12.6,88,0.0
Tumkur,solar,2025-01-16T23:00,18.9,0,0.0,12.9,96,0.0
Tumkur,solar,2025-01-17T00:00,18.2,12,0.0,13.2,95,0.0
Tumkur,solar,2025-01-17T01:00,17.5,2,0.0,13.9,93,0.0
Tumkur,solar,2025-01-17T02:00,16.9,1,0.0,13.7,95,0.0
Tumkur,solar,2025-01-17T03:00,16.5,68,0.0,13.3,99,0.0
Tumkur,solar,2025-01-17T04:00,16.6,7,0.0,12.4,98,0.0
Tumkur,solar,2025-01-17T05:00,16.2,3,0.0,10.8,95,0.0
Tumkur,solar,2025-01-17T06:00,16.2,0,0.0,10.5,95,0.0
Tumkur,solar,2025-01-17T07:00,16.6,1,26.0,11.3,91,0.0
Tumkur,solar,2025-01-17T08:00,18.9,1,205.0,9.7,78,0.0
Tumkur,solar,2025-01-17T09:00,21.4,0,435.0,12.2,77,0.0
Tumkur,solar,2025-01-17T10:00,23.6,0,637.0,15.0,72,0.0
Tumkur,solar,2025-01-17T11:00,25.2,0,783.0,15.2,63,0.0
Tumkur,solar,2025-01-17T12:00,26.4,0,859.0,15.4,56,0.0
Tumkur,solar,2025-01-17T13:00,27.0,0,859.0,15.8,58,0.0
Tumkur,solar,2025-01-17T14:00,27.3,0,784.0,15.9,65,0.0
Tumkur,solar,2025-01-17T15:00,27.4,2,642.0,15.5,78,0.0
Tumkur,solar,2025-01-17T16:00,26.6,6,442.0,16.7,90,0.0
Tumkur,solar,2025-01-17T17:00,25.4,5,217.0,13.1,88,0.0
Tumkur,solar,2025-01-17T18:00,22.6,27,32.0,7.5,105,0.0
Tumkur,solar,2025-01-17T19:00,21.4,32,0.0,7.8,103,0.0
Tumkur,solar,2025-01-17T20:00,21.1,12,0.0,9.9,95,0.0
Tumkur,solar,2025-01-17T21:00,20.0,0,0.0,12.9,98,0.0
Tumkur,solar,2025-01-17T22:00,19.1,10,0.0,15.5,105,0.0
Tumkur,solar,2025-01-17T23:00,18.4,24,0.0,14.5,97,0.0
Tumkur,solar,2025-01-18T00:00,17.6,82,0.0,13.7,90,0.0
Tumkur,solar,2025-01-18T01:00,17.0,50,0.0,13.5,87,0.0
Tumkur,solar,2025-01-18T02:00,16.5,96,0.0,13.7,88,0.0
Tumkur,solar,2025-01-18T03:00,16.5,100,0.0,13.2,86,0.0
Tumkur,solar,2025-01-18T04:00,16.8,100,0.0,11.7,79,0.0
Tumkur,solar,2025-01-18T05:00,16.5,100,0.0,11.9,86,0.0
Tumkur,solar,2025-01-18T06:00,15.9,100,0.0,11.2,86,0.0
Tumkur,solar,2025-01-18T07:00,16.3,98,21.0,12.8,91,0.0
Tumkur,solar,2025-01-18T08:00,18.0,97,189.0,10.8,91,0.0
Tumkur,solar,2025-01-18T09:00,20.8,98,433.0,10.9,78,0.0
Tumkur,solar,2025-01-18T10:00,23.1,57,644.0,13.9,73,0.0
Tumkur,solar,2025-01-18T11:00,24.6,80,793.0,14.1,75,0.0
Tumkur,solar,2025-01-18T12:00,26.0,95,868.0,13.2,78,0.0
Tumkur,solar,2025-01-18T13:00,26.9,2,862.0,13.3,81,0.0
Tumkur,solar,2025-01-18T14:00,27.4,36,787.0,13.8,82,0.0
Tumkur,solar,2025-01-18T15:00,27.9,99,642.0,14.8,100,0.0
Tumkur,solar,2025-01-18T16:00,26.9,98,310.0,15.0,101,0.0
Tumkur,solar,2025-01-18T17:00,26.0,100,96.0,12.8,94,0.0
Tumkur,solar,2025-01-18T18:00,23.6,47,25.0,12.1,78,0.0
Tumkur,solar,2025-01-18T19:00,21.9,99,0.0,11.4,75,0.0
Tumkur,solar,2025-01-18T20:00,21.2,99,0.0,13.7,67,0.0
Tumkur,solar,2025-01-18T21:00,20.8,100,0.0,14.5,63,0.0
Tumkur,solar,2025-01-18T22:00,20.3,100,0.0,13.1,69,0.0
Tumkur,solar,2025-01-18T23:00,19.8,100,0.0,13.4,72,0.0
Tumkur,solar,2025-01-19T00:00,19.3,100,0.0,14.0,66,0.0
Tumkur,solar,2025-01-19T01:00,19.0,100,0.0,15.3,68,0.0
Tumkur,solar,2025-01-19T02:00,18.8,83,0.0,15.4,72,0.0
Tumkur,solar,2025-01-19T03:00,18.2,100,0.0,14.0,61,0.0
Tumkur,solar,2025-01-19T04:00,17.9,100,0.0,13.3,67,0.0
Tumkur,solar,2025-01-19T05:00,17.9,100,0.0,12.2,64,0.0
Tumkur,solar,2025-01-19T06:00,18.0,18,0.0,12.2,59,0.0
Tumkur,solar,2025-01-19T07:00,18.5,88,20.0,13.0,63,0.0
Tumkur,solar,2025-01-19T08:00,20.3,100,177.0,15.8,58,0.0
Tumkur,solar,2025-01-19T09:00,21.1,100,199.0,16.2,64,0.0
Tumkur,solar,2025-01-19T10:00,21.0,98,216.0,13.2,66,0.2
Tumkur,solar,2025-01-19T11:00,20.8,100,175.0,12.1,63,0.8
Tumkur,solar,2025-01-19T12:00,23.5,64,324.0,13.2,64,0.0
Tumkur,solar,2025-01-19T13:00,26.0,100,494.0,17.4,67,0.0
Tumkur,solar,2025-01-19T14:00,25.1,99,340.0,16.0,64,0.1
Tumkur,solar,2025-01-19T15:00,25.5,93,474.0,15.8,73,0.4
Tumkur,solar,2025-01-19T16:00,24.4,100,169.0,14.6,61,0.0
Tumkur,solar,2025-01-19T17:00,23.1,100,71.0,12.5,55,0.0
Tumkur,solar,2025-01-19T18:00,21.6,95,17.0,11.0,66,0.0
Tumkur,solar,2025-01-19T19:00,20.9,100,0.0,9.5,63,0.0
Tumkur,solar,2025-01-19T20:00,20.1,100,0.0,7.0,61,0.0
Tumkur,solar,2025-01-19T21:00,19.1,99,0.0,5.7,72,0.0
Tumkur,solar,2025-01-19T22:00,18.4,92,0.0,5.2,78,0.0
Tumkur,solar,2025-01-19T23:00,18.2,100,0.0,6.2,75,0.0
Tumkur,solar,2025-01-20T00:00,18.2,100,0.0,7.1,75,0.0
Tumkur,solar,2025-01-20T01:00,18.1,96,0.0,8.3,90,0.0
Tumkur,solar,2025-01-20T02:00,18.0,77,0.0,9.0,91,0.0
Tumkur,solar,2025-01-20T03:00,18.0,100,0.0,10.3,91,0.0
Tumkur,solar,2025-01-20T04:00,17.8,100,0.0,10.1,95,0.0
Tumkur,solar,2025-01-20T05:00,17.9,100,0.0,9.2,92,0.0
Tumkur,solar,2025-01-20T06:00,17.9,81,0.0,9.4,83,0.0
Tumkur,solar,2025-01-20T07:00,17.9,29,21.0,9.5,81,0.0
Tumkur,solar,2025-01-20T08:00,19.4,2,197.0,8.1,94,0.0
Tumkur,solar,2025-01-20T09:00,21.8,0,435.0,8.7,84,0.0
Tumkur,solar,2025-01-20T10:00,24.0,0,641.0,11.5,61,0.0
Tumkur,solar,2025-01-20T11:00,25.5,67,790.0,13.0,52,0.0
Tumkur,solar,2025-01-20T12:00,26.5,15,871.0,13.6,49,0.0
Tumkur,solar,2025-01-20T13:00,27.2,0,874.0,14.2,50,0.0
Tumkur,solar,2025-01-20T14:00,27.5,0,802.0,14.2,51,0.0
Tumkur,solar,2025-01-20T15:00,27.5,0,661.0,13.9,51,0.0
Tumkur,solar,2025-01-20T16:00,27.0,0,463.0,13.4,53,0.0
Tumkur,solar,2025-01-20T17:00,25.5,0,233.0,9.6,52,0.0
Tumkur,solar,2025-01-20T18:00,22.7,2,36.0,9.0,37,0.0
Tumkur,solar,2025-01-20T19:00,21.3,1,0.0,9.5,51,0.0
Tumkur,solar,2025-01-20T20:00,20.0,1,0.0,9.7,61,0.0
Tumkur,solar,2025-01-20T21:00,19.1,63,0.0,10.0,57,0.0
Tumkur,solar,2025-01-20T22:00,18.5,45,0.0,10.7,53,0.0
Tumkur,solar,2025-01-20T23:00,18.0,53,0.0,11.3,59,0.0
Tumkur,solar,2025-01-21T00:00,17.7,0,0.0,11.7,63,0.0
Tumkur,solar,2025-01-21T01:00,17.0,0,0.0,9.4,77,0.0
Tumkur,solar,2025-01-21T02:00,16.1,0,0.0,7.9,86,0.0
Tumkur,solar,2025-01-21T03:00,15.6,0,0.0,7.5,82,0.0
Tumkur,solar,2025-01-21T04:00,15.5,0,0.0,7.9,78,0.0
Tumkur,solar,2025-01-21T05:00,15.6,0,0.0,8.6,79,0.0
Tumkur,solar,2025-01-21T06:00,15.6,0,0.0,8.0,85,0.0
Tumkur,solar,2025-01-21T07:00,16.3,0,27.0,9.7,90,0.0
Tumkur,solar,2025-01-21T08:00,19.6,0,215.0,7.4,90,0.0
Tumkur,solar,2025-01-21T09:00,22.2,0,451.0,8.4,74,0.0
Tumkur,solar,2025-01-21T10:00,24.0,29,656.0,11.0,56,0.0
Tumkur,solar,2025-01-21T11:00,25.3,83,806.0,12.3,52,0.0
Tumkur,solar,2025-01-21T12:00,26.4,97,884.0,12.4,54,0.0
Tumkur,solar,2025-01-21T13:00,27.1,100,880.0,12.9,54,0.0
Tumkur,solar,2025-01-21T14:00,27.6,100,806.0,13.3,50,0.0
Tumkur,solar,2025-01-21T15:00,27.6,96,658.0,13.2,51,0.0
Tumkur,solar,2025-01-21T16:00,27.1,97,457.0,12.5,50,0.0
Tumkur,solar,2025-01-21T17:00,25.4,53,227.0,9.2,40,0.0
Tumkur,solar,2025-01-21T18:00,22.1,76,38.0,9.3,53,0.0
Tumkur,solar,2025-01-21T19:00,20.9,8,0.0,11.9,65,0.0
Tumkur,solar,2025-01-21T20:00,20.0,52,0.0,12.6,64,0.0
Tumkur,solar,2025-01-21T21:00,19.3,20,0.0,13.0,68,0.0
Tumkur,solar,2025-01-21T22:00,18.6,2,0.0,12.8,81,0.0
Tumkur,solar,2025-01-21T23:00,17.9,0,0.0,12.3,87,0.0
Tumkur,solar,2025-01-22T00:00,17.1,2,0.0,11.5,87,0.0
Tumkur,solar,2025-01-22T01:00,16.5,0,0.0,12.0,82,0.0
Tumkur,solar,2025-01-22T02:00,16.0,0,0.0,12.3,85,0.0
Tumkur,solar,2025-01-22T03:00,15.7,0,0.0,12.3,94,0.0
Tumkur,solar,2025-01-22T04:00,15.4,0,0.0,11.7,93,0.0
Tumkur,solar,2025-01-22T05:00,14.9,0,0.0,9.9,89,0.0
Tumkur,solar,2025-01-22T06:00,14.9,0,0.0,8.3,88,0.0
Tumkur,solar,2025-01-22T07:00,15.4,0,27.0,7.8,86,0.0
Tumkur,solar,2025-01-22T08:00,18.4,0,214.0,5.1,82,0.0
Tumkur,solar,2025-01-22T09:00,21.5,0,446.0,5.3,82,0.0
Tumkur,solar,2025-01-22T10:00,24.0,0,647.0,6.5,84,0.0
Tumkur,solar,2025-01-22T11:00,25.9,0,794.0,6.5,88,0.0
Tumkur,solar,2025-01-22T12:00,27.4,0,873.0,5.9,88,0.0
Tumkur,solar,2025-01-22T13:00,28.4,0,874.0,6.3,92,0.0
Tumkur,solar,2025-01-22T14:00,29.0,0,801.0,7.6,90,0.0
Tumkur,solar,2025-01-22T15:00,29.0,0,659.0,9.2,94,0.0
Tumkur,solar,2025-01-22T16:00,28.4,1,461.0,12.4,109,0.0
Tumkur,solar,2025-01-22T17:00,27.1,3,215.0,8.1,90,0.0
Tumkur,solar,2025-01-22T18:00,24.5,1,37.0,13.2,105,0.0
Tumkur,solar,2025-01-22T19:00,23.4,4,0.0,15.9,116,0.0
Tumkur,solar,2025-01-22T20:00,22.4,2,0.0,13.3,115,0.0
Tumkur,solar,2025-01-22T21:00,21.2,1,0.0,11.3,112,0.0
Tumkur,solar,2025-01-22T22:00,20.3,0,0.0,10.4,116,0.0
Tumkur,solar,2025-01-22T23:00,19.4,0,0.0,9.9,112,0.0
Tumkur,solar,2025-01-23T00:00,18.6,0,0.0,8.6,113,0.0
Tumkur,solar,2025-01-23T01:00,17.7,0,0.0,6.3,103,0.0
Tumkur,solar,2025-01-23T02:00,17.0,0,0.0,6.0,87,0.0
Tumkur,solar,2025-01-23T03:00,16.7,0,0.0,6.3,90,0.0
Tumkur,solar,2025-01-23T04:00,16.1,15,0.0,5.4,120,0.0
Tumkur,solar,2025-01-23T05:00,15.4,5,0.0,4.9,144,0.0
Tumkur,solar,2025-01-23T06:00,16.9,100,0.0,5.7,143,0.0
Tumkur,solar,2025-01-23T07:00,17.1,100,16.0,9.6,131,0.0
Tumkur,solar,2025-01-23T08:00,18.3,100,102.0,10.2,129,0.0
Tumkur,solar,2025-01-23T09:00,21.5,99,382.0,5.8,141,0.0
Tumkur,solar,2025-01-23T10:00,24.7,100,649.0,4.6,141,0.0
Tumkur,solar,2025-01-23T11:00,27.0,100,795.0,5.8,120,0.0
Tumkur,solar,2025-01-23T12:00,29.0,65,880.0,9.0,96,0.0
Tumkur,solar,2025-01-23T13:00,29.9,59,889.0,13.3,89,0.0
Tumkur,solar,2025-01-23T14:00,30.1,89,820.0,14.2,91,0.0
Tumkur,solar,2025-01-23T15:00,30.0,100,678.0,14.2,98,0.0
Tumkur,solar,2025-01-23T16:00,29.1,100,473.0,15.5,102,0.0
Tumkur,solar,2025-01-23T17:00,27.0,99,227.0,9.7,117,0.0
Tumkur,solar,2025-01-23T18:00,24.1,98,33.0,12.6,123,0.0
Tumkur,solar,2025-01-23T19:00,22.8,97,0.0,12.8,119,0.0
Tumkur,solar,2025-01-23T20:00,21.9,98,0.0,13.3,122,0.0
Tumkur,solar,2025-01-23T21:00,20.8,99,0.0,13.3,130,0.0
Tumkur,solar,2025-01-23T22:00,19.8,92,0.0,12.9,136,0.0
Tumkur,solar,2025-01-23T23:00,18.8,39,0.0,12.6,137,0.0
Tumkur,solar,2025-01-24T00:00,17.9,100,0.0,10.3,130,0.0
Tumkur,solar,2025-01-24T01:00,17.0,97,0.0,9.8,125,0.0
Tumkur,solar,2025-01-24T02:00,16.7,100,0.0,9.4,116,0.0
Tumkur,solar,2025-01-24T03:00,16.5,100,0.0,10.3,112,0.0
Tumkur,solar,2025-01-24T04:00,16.0,74,0.0,10.0,107,0.0
Tumkur,solar,2025-01-24T05:00,16.2,100,0.0,10.3,105,0.0
Tumkur,solar,2025-01-24T06:00,17.1,77,0.0,12.1,100,0.0
Tumkur,solar,2025-01-24T07:00,16.6,9,23.0,9.4,86,0.0
Tumkur,solar,2025-01-24T08:00,18.3,37,210.0,8.7,97,0.0
Tumkur,solar,2025-01-24T09:00,20.3,81,422.0,7.2,103,0.0
Tumkur,solar,2025-01-24T10:00,22.8,79,652.0,5.6,97,0.0
Tumkur,solar,2025-01-24T11:00,25.0,98,804.0,5.6,97,0.0
Tumkur,solar,2025-01-24T12:00,26.6,97,887.0,7.5,101,0.0
Tumkur,solar,2025-01-24T13:00,27.5,85,896.0,9.7,101,0.0
Tumkur,solar,2025-01-24T14:00,28.2,11,825.0,12.0,99,0.0
Tumkur,solar,2025-01-24T15:00,28.2,17,684.0,13.5,99,0.0
Tumkur,solar,2025-01-24T16:00,27.4,0,483.0,14.4,99,0.0
Tumkur,solar,2025-01-24T17:00,25.6,0,248.0,11.8,106,0.0
Tumkur,solar,2025-01-24T18:00,22.8,0,42.0,11.4,97,0.0
Tumkur,solar,2025-01-24T19:00,21.5,0,0.0,13.5,106,0.0
Tumkur,solar,2025-01-24T20:00,20.6,7,0.0,14.6,106,0.0
Tumkur,solar,2025-01-24T21:00,19.6,0,0.0,13.4,105,0.0
Tumkur,solar,2025-01-24T22:00,18.6,0,0.0,12.5,102,0.0
Tumkur,solar,2025-01-24T23:00,17.8,3,0.0,11.9,105,0.0
Tumkur,solar,2025-01-25T00:00,17.4,78,0.0,12.5,108,0.0
Tumkur,solar,2025-01-25T01:00,17.2,76,0.0,11.3,108,0.0
Tumkur,solar,2025-01-25T02:00,16.5,91,0.0,10.3,103,0.0
Tumkur,solar,2025-01-25T03:00,15.9,29,0.0,10.2,104,0.0
Tumkur,solar,2025-01-25T04:00,15.2,0,0.0,9.2,97,0.0
Tumkur,solar,2025-01-25T05:00,14.7,0,0.0,9.2,87,0.0
Tumkur,solar,2025-01-25T06:00,14.5,48,0.0,6.8,107,0.0
Tumkur,solar,2025-01-25T07:00,14.8,72,28.0,9.0,102,0.0
Tumkur,solar,2025-01-25T08:00,17.0,69,214.0,7.1,75,0.0
Tumkur,solar,2025-01-25T09:00,20.5,95,466.0,7.7,79,0.0
Tumkur,solar,2025-01-25T10:00,23.5,72,678.0,9.2,83,0.0
Tumkur,solar,2025-01-25T11:00,26.0,78,833.0,10.7,84,0.0
Tumkur,solar,2025-01-25T12:00,27.5,61,916.0,11.4,85,0.0
Tumkur,solar,2025-01-25T13:00,28.4,61,918.0,12.9,82,0.0
Tumkur,solar,2025-01-25T14:00,28.9,9,843.0,12.7,79,0.0
Tumkur,solar,2025-01-25T15:00,28.9,0,697.0,12.5,78,0.0
Tumkur,solar,2025-01-25T16:00,28.4,9,493.0,12.4,74,0.0
Tumkur,solar,2025-01-25T17:00,26.4,5,254.0,7.7,74,0.0
Tumkur,solar,2025-01-25T18:00,22.7,1,44.0,8.4,56,0.0
Tumkur,solar,2025-01-25T19:00,21.6,0,0.0,11.7,63,0.0
Tumkur,solar,2025-01-25T20:00,21.0,9,0.0,13.4,76,0.0
Tumkur,solar,2025-01-25T21:00,19.9,83,0.0,11.7,86,0.0
Tumkur,solar,2025-01-25T22:00,18.6,100,0.0,10.6,100,0.0
Tumkur,solar,2025-01-25T23:00,17.9,99,0.0,11.4,114,0.0
Tumkur,solar,2025-01-26T00:00,17.4,100,0.0,12.1,118,0.0
Tumkur,solar,2025-01-26T01:00,16.9,84,0.0,11.9,120,0.0
Tumkur,solar,2025-01-26T02:00,16.2,92,0.0,11.1,121,0.0
Tumkur,solar,2025-01-26T03:00,15.8,88,0.0,10.3,117,0.0
Tumkur,solar,2025-01-26T04:00,15.1,11,0.0,9.1,105,0.0
Tumkur,solar,2025-01-26T05:00,14.4,28,0.0,9.1,98,0.0
Tumkur,solar,2025-01-26T06:00,15.1,31,0.0,9.2,96,0.0
Tumkur,solar,2025-01-26T07:00,15.6,93,29.0,11.0,86,0.0
Tumkur,solar,2025-01-26T08:00,19.0,77,228.0,9.5,76,0.0
Tumkur,solar,2025-01-26T09:00,22.3,19,472.0,10.7,73,0.0
Tumkur,solar,2025-01-26T10:00,25.0,79,687.0,13.3,74,0.0
Tumkur,solar,2025-01-26T11:00,26.8,87,843.0,14.6,80,0.0
Tumkur,solar,2025-01-26T12:00,28.1,66,925.0,16.3,76,0.0
Tumkur,solar,2025-01-26T13:00,29.0,63,928.0,16.8,74,0.0
Tumkur,solar,2025-01-26T14:00,29.2,72,855.0,17.1,71,0.0
Tumkur,solar,2025-01-26T15:00,29.0,100,707.0,16.6,72,0.0
Tumkur,solar,2025-01-26T16:00,28.1,100,496.0,15.2,76,0.0
Tumkur,solar,2025-01-26T17:00,26.0,100,252.0,11.5,76,0.0
Tumkur,solar,2025-01-26T18:00,22.6,99,43.0,9.9,86,0.0
Tumkur,solar,2025-01-26T19:00,20.6,98,0.0,10.5,96,0.0
Tumkur,solar,2025-01-26T20:00,19.6,96,0.0,12.6,103,0.0
Tumkur,solar,2025-01-26T21:00,19.2,97,0.0,13.7,111,0.0
Tumkur,solar,2025-01-26T22:00,18.6,69,0.0,13.4,114,0.0
Tumkur,solar,2025-01-26T23:00,17.8,29,0.0,12.1,111,0.0
Tumkur,solar,2025-01-27T00:00,17.0,5,0.0,12.6,107,0.0
Tumkur,solar,2025-01-27T01:00,16.5,84,0.0,12.2,106,0.0
Tumkur,solar,2025-01-27T02:00,15.8,100,0.0,11.1,106,0.0
Tumkur,solar,2025-01-27T03:00,15.1,100,0.0,9.4,108,0.0
Tumkur,solar,2025-01-27T04:00,14.5,100,0.0,8.2,113,0.0
Tumkur,solar,2025-01-27T05:00,13.8,20,0.0,6.5,132,0.0
Tumkur,solar,2025-01-27T06:00,13.4,5,0.0,4.2,133,0.0
Tumkur,solar,2025-01-27T07:00,14.4,0,28.0,5.0,120,0.0
Tumkur,solar,2025-01-27T08:00,18.2,0,223.0,5.5,126,0.0
Tumkur,solar,2025-01-27T09:00,22.0,7,464.0,6.4,108,0.0
Tumkur,solar,2025-01-27T10:00,24.4,5,676.0,9.4,66,0.0
Tumkur,solar,2025-01-27T11:00,25.8,45,832.0,12.2,53,0.0
Tumkur,solar,2025-01-27T12:00,26.9,44,917.0,13.4,49,0.0
Tumkur,solar,2025-01-27T13:00,27.5,16,925.0,13.6,51,0.0
Tumkur,solar,2025-01-27T14:00,27.9,0,850.0,12.8,58,0.0
Tumkur,solar,2025-01-27T15:00,28.0,0,701.0,12.6,59,0.0
Tumkur,solar,2025-01-27T16:00,27.5,0,496.0,12.2,62,0.0
Tumkur,solar,2025-01-27T17:00,25.9,0,258.0,8.8,71,0.0
Tumkur,solar,2025-01-27T18:00,21.7,0,46.0,6.8,78,0.0
Tumkur,solar,2025-01-27T19:00,20.5,0,0.0,9.7,91,0.0
Tumkur,solar,2025-01-27T20:00,20.0,0,0.0,12.1,87,0.0
Tumkur,solar,2025-01-27T21:00,19.5,0,0.0,13.0,95,0.0
Tumkur,solar,2025-01-27T22:00,18.6,0,0.0,14.3,100,0.0
Tumkur,solar,2025-01-27T23:00,18.0,0,0.0,14.2,103,0.0
Tumkur,solar,2025-01-28T00:00,17.4,0,0.0,13.3,106,0.0
Tumkur,solar,2025-01-28T01:00,16.8,28,0.0,12.3,113,0.0
Tumkur,solar,2025-01-28T02:00,16.2,81,0.0,12.2,114,0.0
Tumkur,solar,2025-01-28T03:00,15.6,100,0.0,12.6,117,0.0
Tumkur,solar,2025-01-28T04:00,14.9,82,0.0,12.0,122,0.0
Tumkur,solar,2025-01-28T05:00,14.5,32,0.0,9.5,122,0.0
Tumkur,solar,2025-01-28T06:00,15.1,67,0.0,10.1,114,0.0
Tumkur,solar,2025-01-28T07:00,15.5,96,28.0,8.5,115,0.0
Tumkur,solar,2025-01-28T08:00,18.2,100,225.0,5.2,124,0.0
Tumkur,solar,2025-01-28T09:00,21.5,92,459.0,5.0,131,0.0
Tumkur,solar,2025-01-28T10:00,23.8,97,673.0,5.8,86,0.0
Tumkur,solar,2025-01-28T11:00,25.5,98,828.0,9.3,62,0.0
Tumkur,solar,2025-01-28T12:00,26.8,98,912.0,10.4,69,0.0
Tumkur,solar,2025-01-28T13:00,27.5,100,918.0,10.8,79,0.0
Tumkur,solar,2025-01-28T14:00,27.9,100,836.0,10.1,87,0.0
Tumkur,solar,2025-01-28T15:00,27.9,100,678.0,8.8,81,0.0
Tumkur,solar,2025-01-28T16:00,27.6,100,469.0,8.0,76,0.0
Tumkur,solar,2025-01-28T17:00,25.7,100,242.0,4.3,90,0.0
Tumkur,solar,2025-01-28T18:00,22.0,100,45.0,4.8,103,0.0
Tumkur,solar,2025-01-28T19:00,20.2,100,0.0,7.5,105,0.0
Tumkur,solar,2025-01-28T20:00,19.3,100,0.0,8.5,89,0.0
Tumkur,solar,2025-01-28T21:00,18.8,100,0.0,9.9,88,0.0
Tumkur,solar,2025-01-28T22:00,18.6,100,0.0,13.2,95,0.0
Tumkur,solar,2025-01-28T23:00,18.5,100,0.0,13.8,112,0.0
Tumkur,solar,2025-01-29T00:00,18.0,100,0.0,13.5,115,0.0
Tumkur,solar,2025-01-29T01:00,17.5,99,0.0,14.4,118,0.0
Tumkur,solar,2025-01-29T02:00,16.9,85,0.0,13.1,113,0.0
Tumkur,solar,2025-01-29T03:00,16.0,31,0.0,13.2,116,0.0
Tumkur,solar,2025-01-29T04:00,15.1,0,0.0,12.7,117,0.0
Tumkur,solar,2025-01-29T05:00,14.6,0,0.0,11.8,111,0.0
Tumkur,solar,2025-01-29T06:00,15.1,5,0.0,11.8,109,0.0
Tumkur,solar,2025-01-29T07:00,15.4,43,28.0,11.6,96,0.0
Tumkur,solar,2025-01-29T08:00,17.7,62,203.0,7.6,82,0.0
Tumkur,solar,2025-01-29T09:00,21.4,100,463.0,7.7,72,0.0
Tumkur,solar,2025-01-29T10:00,24.1,95,675.0,13.0,55,0.0
Tumkur,solar,2025-01-29T11:00,25.9,99,834.0,15.4,48,0.0
Tumkur,solar,2025-01-29T12:00,27.0,89,920.0,14.6,50,0.0
Tumkur,solar,2025-01-29T13:00,28.0,76,924.0,14.6,50,0.0
Tumkur,solar,2025-01-29T14:00,28.6,82,843.0,15.3,51,0.0
Tumkur,solar,2025-01-29T15:00,28.6,68,695.0,15.6,52,0.0
Tumkur,solar,2025-01-29T16:00,28.0,22,496.0,15.4,54,0.0
Tumkur,solar,2025-01-29T17:00,26.3,44,259.0,11.1,54,0.0
Tumkur,solar,2025-01-29T18:00,22.9,13,48.0,9.3,62,0.0
Tumkur,solar,2025-01-29T19:00,21.4,31,0.0,12.1,75,0.0
Tumkur,solar,2025-01-29T20:00,20.7,82,0.0,11.6,74,0.0
Tumkur,solar,2025-01-29T21:00,20.0,66,0.0,11.9,90,0.0
Tumkur,solar,2025-01-29T22:00,19.4,1,0.0,11.9,91,0.0
Tumkur,solar,2025-01-29T23:00,18.4,0,0.0,10.8,94,0.0
